Site Name:  WEEKS OUTLET
Site Number:    1
Logger:     Capacitive Water Level
Logger S/N:   11719
Logging Started On: 06/11/2018 13:55:00
Scan Time:  00:10:00
Data Saved on:  07/12/2018  12:51:33


Scan No ,Date,Time,       Capacitive Water Level,        ,
        ,        ,        ,        Raw Value,cm,

1,06/11/2018 , 13:55:00,2766,69.3
2,06/11/2018 , 14:05:00,2766,69.3
3,06/11/2018 , 14:15:00,2765,69.25
4,06/11/2018 , 14:25:00,2758,68.88
5,06/11/2018 , 14:35:00,2761,69.04
6,06/11/2018 , 14:45:00,2759,68.93
7,06/11/2018 , 14:55:00,2758,68.88
8,06/11/2018 , 15:05:00,2753,68.62
9,06/11/2018 , 15:15:00,2753,68.62
10,06/11/2018 , 15:25:00,2755,68.72
11,06/11/2018 , 15:35:00,2749,68.41
12,06/11/2018 , 15:45:00,2747,68.31
13,06/11/2018 , 15:55:00,2749,68.41
14,06/11/2018 , 16:05:00,2746,68.25
15,06/11/2018 , 16:15:00,2744,68.15
16,06/11/2018 , 16:25:00,2744,68.15
17,06/11/2018 , 16:35:00,2742,68.05
18,06/11/2018 , 16:45:00,2736,67.73
19,06/11/2018 , 16:55:00,2733,67.58
20,06/11/2018 , 17:05:00,2730,67.42
21,06/11/2018 , 17:15:00,2728,67.32
22,06/11/2018 , 17:25:00,2726,67.21
23,06/11/2018 , 17:35:00,2721,66.95
24,06/11/2018 , 17:45:00,2720,66.9
25,06/11/2018 , 17:55:00,2719,66.85
26,06/11/2018 , 18:05:00,2718,66.79
27,06/11/2018 , 18:15:00,2716,66.69
28,06/11/2018 , 18:25:00,2715,66.64
29,06/11/2018 , 18:35:00,2714,66.59
30,06/11/2018 , 18:45:00,2712,66.48
31,06/11/2018 , 18:55:00,2712,66.48
32,06/11/2018 , 19:05:00,2711,66.43
33,06/11/2018 , 19:15:00,2710,66.38
34,06/11/2018 , 19:25:00,2709,66.32
35,06/11/2018 , 19:35:00,2709,66.32
36,06/11/2018 , 19:45:00,2706,66.17
37,06/11/2018 , 19:55:00,2706,66.17
38,06/11/2018 , 20:05:00,2706,66.17
39,06/11/2018 , 20:15:00,2705,66.12
40,06/11/2018 , 20:25:00,2702,65.96
41,06/11/2018 , 20:35:00,2703,66.01
42,06/11/2018 , 20:45:00,2701,65.91
43,06/11/2018 , 20:55:00,2701,65.91
44,06/11/2018 , 21:05:00,2700,65.85
45,06/11/2018 , 21:15:00,2697,65.7
46,06/11/2018 , 21:25:00,2698,65.75
47,06/11/2018 , 21:35:00,2697,65.7
48,06/11/2018 , 21:45:00,2695,65.59
49,06/11/2018 , 21:55:00,2694,65.54
50,06/11/2018 , 22:05:00,2693,65.49
51,06/11/2018 , 22:15:00,2694,65.54
52,06/11/2018 , 22:25:00,2691,65.39
53,06/11/2018 , 22:35:00,2691,65.39
54,06/11/2018 , 22:45:00,2688,65.23
55,06/11/2018 , 22:55:00,2689,65.28
56,06/11/2018 , 23:05:00,2688,65.23
57,06/11/2018 , 23:15:00,2687,65.18
58,06/11/2018 , 23:25:00,2686,65.12
59,06/11/2018 , 23:35:00,2685,65.07
60,06/11/2018 , 23:45:00,2684,65.02
61,06/11/2018 , 23:55:00,2684,65.02
62,07/11/2018 , 00:05:00,2682,64.92
63,07/11/2018 , 00:15:00,2681,64.86
64,07/11/2018 , 00:25:00,2681,64.86
65,07/11/2018 , 00:35:00,2680,64.81
66,07/11/2018 , 00:45:00,2679,64.76
67,07/11/2018 , 00:55:00,2678,64.71
68,07/11/2018 , 01:05:00,2676,64.6
69,07/11/2018 , 01:15:00,2675,64.55
70,07/11/2018 , 01:25:00,2674,64.5
71,07/11/2018 , 01:35:00,2674,64.5
72,07/11/2018 , 01:45:00,2673,64.45
73,07/11/2018 , 01:55:00,2671,64.34
74,07/11/2018 , 02:05:00,2671,64.34
75,07/11/2018 , 02:15:00,2669,64.24
76,07/11/2018 , 02:25:00,2669,64.24
77,07/11/2018 , 02:35:00,2667,64.13
78,07/11/2018 , 02:45:00,2666,64.08
79,07/11/2018 , 02:55:00,2665,64.03
80,07/11/2018 , 03:05:00,2665,64.03
81,07/11/2018 , 03:15:00,2664,63.98
82,07/11/2018 , 03:25:00,2664,63.98
83,07/11/2018 , 03:35:00,2661,63.82
84,07/11/2018 , 03:45:00,2662,63.87
85,07/11/2018 , 03:55:00,2659,63.72
86,07/11/2018 , 04:05:00,2659,63.72
87,07/11/2018 , 04:15:00,2658,63.66
88,07/11/2018 , 04:25:00,2657,63.61
89,07/11/2018 , 04:35:00,2655,63.51
90,07/11/2018 , 04:45:00,2654,63.46
91,07/11/2018 , 04:55:00,2653,63.4
92,07/11/2018 , 05:05:00,2653,63.4
93,07/11/2018 , 05:15:00,2652,63.35
94,07/11/2018 , 05:25:00,2650,63.25
95,07/11/2018 , 05:35:00,2650,63.25
96,07/11/2018 , 05:45:00,2649,63.19
97,07/11/2018 , 05:55:00,2649,63.19
98,07/11/2018 , 06:05:00,2648,63.14
99,07/11/2018 , 06:15:00,2646,63.04
100,07/11/2018 , 06:25:00,2645,62.99
101,07/11/2018 , 06:35:00,2645,62.99
102,07/11/2018 , 06:45:00,2644,62.93
103,07/11/2018 , 06:55:00,2642,62.83
104,07/11/2018 , 07:05:00,2640,62.72
105,07/11/2018 , 07:15:00,2642,62.83
106,07/11/2018 , 07:25:00,2640,62.72
107,07/11/2018 , 07:35:00,2639,62.67
108,07/11/2018 , 07:45:00,2638,62.62
109,07/11/2018 , 07:55:00,2637,62.57
110,07/11/2018 , 08:05:00,2637,62.57
111,07/11/2018 , 08:15:00,2635,62.46
112,07/11/2018 , 08:25:00,2635,62.46
113,07/11/2018 , 08:35:00,2635,62.46
114,07/11/2018 , 08:45:00,2632,62.31
115,07/11/2018 , 08:55:00,2632,62.31
116,07/11/2018 , 09:05:00,2631,62.26
